event_type,current_char,timestamp,current_word,current_word_time,current_sentence,current_sentence_time,complete_text,current_complete_time,sentence_num,technique_used,autocompletion,participant_id
key pressed,l,1559750602.310359,Pral,0.47217893600463867,Pral,0.47217893600463867,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Pral,28.641775131225586,3,none,False,4
key pressed,l,1559750602.446194,Prall,0.6080138683319092,Prall,0.6080138683319092,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall,28.777610063552856,3,none,False,4
key pressed,SPACE,1559750602.5981581,Prall,0.7599780559539795,Prall ,0.7599780559539795,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall ,28.929574251174927,3,none,False,4
word typed,SPACE,1559750602.5981581,Prall,0.7599780559539795,Prall ,0.7599780559539795,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall ,28.929574251174927,3,False,False,4
key pressed,v,1559750603.558356,v,0.0,Prall v,1.7201759815216064,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall v,29.889772176742554,3,none,False,4
key pressed,o,1559750603.710282,vo,0.15192604064941406,Prall vo,1.8721020221710205,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vo,30.041698217391968,3,none,False,4
key pressed,m,1559750603.926431,vom,0.368074893951416,Prall vom,2.0882508754730225,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom,30.25784707069397,3,none,False,4
key pressed,SPACE,1559750604.070366,vom,0.512009859085083,Prall vom ,2.2321858406066895,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom ,30.401782035827637,3,none,False,4
word typed,SPACE,1559750604.070366,vom,0.512009859085083,Prall vom ,2.2321858406066895,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom ,30.401782035827637,3,False,False,4
key pressed,W,1559750604.2543092,W,0.0,Prall vom W,2.4161291122436523,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom W,30.5857253074646,3,none,False,4
key pressed,h,1559750604.430499,Wh,0.17618989944458008,Prall vom Wh,2.5923190116882324,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Wh,30.76191520690918,3,none,False,4
key pressed,i,1559750604.638365,Whi,0.38405585289001465,Prall vom Whi,2.800184965133667,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whi,30.969781160354614,3,none,False,4
key pressed,s,1559750604.758316,Whis,0.5040068626403809,Prall vom Whis,2.920135974884033,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whis,31.08973217010498,3,none,False,4
key pressed,k,1559750604.974404,Whisk,0.7200949192047119,Prall vom Whisk,3.1362240314483643,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisk,31.30582022666931,3,none,False,4
key pressed,y,1559750605.214344,Whisky,0.9600348472595215,Prall vom Whisky,3.376163959503174,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky,31.54576015472412,3,none,False,4
key pressed,SPACE,1559750605.5422552,Whisky,1.2879459857940674,Prall vom Whisky ,3.7040750980377197,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky ,31.873671293258667,3,none,False,4
word typed,SPACE,1559750605.5422552,Whisky,1.2879459857940674,Prall vom Whisky ,3.7040750980377197,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky ,31.873671293258667,3,False,False,4
key pressed,f,1559750605.806514,f,0.0,Prall vom Whisky f,3.9683339595794678,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky f,32.137930154800415,3,none,False,4
key pressed,l,1559750606.134331,fl,0.3278169631958008,Prall vom Whisky fl,4.2961509227752686,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky fl,32.465747117996216,3,none,False,4
key pressed,o,1559750606.342599,flo,0.5360848903656006,Prall vom Whisky flo,4.504418849945068,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flo,32.674015045166016,3,none,False,4
key pressed,g,1559750606.486474,flog,0.6799600124359131,Prall vom Whisky flog,4.648293972015381,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog,32.81789016723633,3,none,False,4
key pressed,SPACE,1559750606.622338,flog,0.815824031829834,Prall vom Whisky flog ,4.784157991409302,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog ,32.95375418663025,3,none,False,4
word typed,SPACE,1559750606.622338,flog,0.815824031829834,Prall vom Whisky flog ,4.784157991409302,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog ,32.95375418663025,3,False,False,4
key pressed,Q,1559750606.942544,Q,0.0,Prall vom Whisky flog Q,5.104363918304443,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Q,33.27396011352539,3,none,False,4
key pressed,u,1559750607.077754,Qu,0.1352100372314453,Prall vom Whisky flog Qu,5.239573955535889,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Qu,33.409170150756836,3,none,False,4
key pressed,a,1559750607.254345,Qua,0.3118009567260742,Prall vom Whisky flog Qua,5.416164875030518,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Qua,33.585761070251465,3,none,False,4
key pressed,x,1559750607.6465752,Quax,0.704031229019165,Prall vom Whisky flog Quax,5.808395147323608,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax,33.977991342544556,3,none,False,4
key pressed,SPACE,1559750607.8705122,Quax,0.9279682636260986,Prall vom Whisky flog Quax ,6.032332181930542,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax ,34.20192837715149,3,none,False,4
word typed,SPACE,1559750607.8705122,Quax,0.9279682636260986,Prall vom Whisky flog Quax ,6.032332181930542,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax ,34.20192837715149,3,False,False,4
key pressed,d,1559750608.158355,d,0.0,Prall vom Whisky flog Quax d,6.320174932479858,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax d,34.489771127700806,3,none,False,4
key pressed,e,1559750608.830359,de,0.672003984451294,Prall vom Whisky flog Quax de,6.992178916931152,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax de,35.1617751121521,3,none,False,4
key pressed,n,1559750608.9823518,den,0.8239967823028564,Prall vom Whisky flog Quax den,7.144171714782715,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den,35.31376791000366,3,none,False,4
key pressed,SPACE,1559750609.142486,den,0.9841310977935791,Prall vom Whisky flog Quax den ,7.3043060302734375,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den ,35.473902225494385,3,none,False,4
word typed,SPACE,1559750609.142486,den,0.9841310977935791,Prall vom Whisky flog Quax den ,7.3043060302734375,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den ,35.473902225494385,3,False,False,4
key pressed,J,1559750609.358721,J,0.0,Prall vom Whisky flog Quax den J,7.520540952682495,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den J,35.69013714790344,3,none,False,4
key pressed,e,1559750609.5903418,Je,0.23162078857421875,Prall vom Whisky flog Quax den Je,7.752161741256714,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Je,35.92175793647766,3,none,False,4
key pressed,t,1559750609.750498,Jet,0.39177703857421875,Prall vom Whisky flog Quax den Jet,7.912317991256714,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet,36.08191418647766,3,none,False,4
key pressed,z,1559750609.950509,Jetz,0.5917880535125732,Prall vom Whisky flog Quax den Jetz,8.112329006195068,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jetz,36.281925201416016,3,none,False,4
key pressed,SPACE,1559750610.1825411,Jetz,0.8238201141357422,Prall vom Whisky flog Quax den Jetz ,8.344361066818237,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jetz ,36.513957262039185,3,none,False,4
word typed,SPACE,1559750610.1825411,Jetz,0.8238201141357422,Prall vom Whisky flog Quax den Jetz ,8.344361066818237,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jetz ,36.513957262039185,3,False,False,4
key pressed,z,1559750610.8225029,Jetz,1.4637818336486816,Prall vom Whisky flog Quax den Jetz,8.984322786331177,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jetz,37.153918981552124,3,none,False,4
key pressed,t,1559750610.9824698,Jet,1.623748779296875,Prall vom Whisky flog Quax den Jet,9.14428973197937,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet,37.31388592720032,3,none,False,4
key pressed,SPACE,1559750611.6145961,Jet,2.2558751106262207,Prall vom Whisky flog Quax den Jet ,9.776416063308716,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet ,37.94601225852966,3,none,False,4
word typed,SPACE,1559750611.6145961,Jet,2.2558751106262207,Prall vom Whisky flog Quax den Jet ,9.776416063308716,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet ,37.94601225852966,3,False,False,4
key pressed,z,1559750611.9105961,z,0.0,Prall vom Whisky flog Quax den Jet z,10.072416067123413,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet z,38.24201226234436,3,none,False,4
key pressed,u,1559750612.070571,zu,0.1599748134613037,Prall vom Whisky flog Quax den Jet zu,10.232390880584717,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu,38.401987075805664,3,none,False,4
key pressed,SPACE,1559750612.1746309,zu,0.2640347480773926,Prall vom Whisky flog Quax den Jet zu ,10.336450815200806,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu ,38.50604701042175,3,none,False,4
word typed,SPACE,1559750612.1746309,zu,0.2640347480773926,Prall vom Whisky flog Quax den Jet zu ,10.336450815200806,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu ,38.50604701042175,3,False,False,4
key pressed,B,1559750612.374154,B,0.0,Prall vom Whisky flog Quax den Jet zu B,10.535974025726318,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu B,38.705570220947266,3,none,False,4
key pressed,r,1559750612.55865,Br,0.1844959259033203,Prall vom Whisky flog Quax den Jet zu Br,10.720469951629639,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Br,38.890066146850586,3,none,False,4
key pressed,u,1559750612.958833,Bru,0.5846788883209229,Prall vom Whisky flog Quax den Jet zu Bru,11.120652914047241,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bru,39.29024910926819,3,none,False,4
key pressed,c,1559750613.509847,Bruc,1.135692834854126,Prall vom Whisky flog Quax den Jet zu Bruc,11.671666860580444,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruc,39.84126305580139,3,none,False,4
key pressed,h,1559750613.6946619,Bruch,1.3205077648162842,Prall vom Whisky flog Quax den Jet zu Bruch,11.856481790542603,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch,40.02607798576355,3,none,False,4
key pressed,.,1559750614.246652,Bruch.,1.872497797012329,Prall vom Whisky flog Quax den Jet zu Bruch.,12.408471822738647,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.,40.578068017959595,3,none,False,4
key pressed,ENTER,1559750614.502836,Bruch.,2.1286818981170654,"Prall vom Whisky flog Quax den Jet zu Bruch.
",12.664655923843384,"Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.
",40.83425211906433,3,none,False,4
word typed,ENTER,1559750614.502836,Bruch.,2.1286818981170654,"Prall vom Whisky flog Quax den Jet zu Bruch.
",12.664655923843384,"Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.
",40.83425211906433,3,False,False,4
sentence typed,ENTER,1559750614.502836,Bruch.,2.1286818981170654,"Prall vom Whisky flog Quax den Jet zu Bruch.
",12.664655923843384,"Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.
",40.83425211906433,3,none,False,4
key pressed,J,1559750615.726697,J,0.0,J,0.0,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.J,42.05811309814453,4,none,False,4
key pressed,e,1559750615.838799,Je,0.11210203170776367,Je,0.11210203170776367,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Je,42.170215129852295,4,none,False,4
key pressed,d,1559750616.006634,Jed,0.2799370288848877,Jed,0.2799370288848877,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jed,42.33805012702942,4,none,False,4
key pressed,e,1559750616.1585548,Jede,0.4318578243255615,Jede,0.4318578243255615,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jede,42.48997092247009,4,none,False,4
key pressed,r,1559750616.2386591,Jeder,0.5119621753692627,Jeder,0.5119621753692627,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder,42.570075273513794,4,none,False,4
key pressed,SPACE,1559750616.3903282,Jeder,0.6636312007904053,Jeder ,0.6636312007904053,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder ,42.72174429893494,4,none,False,4
word typed,SPACE,1559750616.3903282,Jeder,0.6636312007904053,Jeder ,0.6636312007904053,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder ,42.72174429893494,4,False,False,4
key pressed,w,1559750616.61474,w,0.0,Jeder w,0.8880429267883301,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder w,42.94615602493286,4,none,False,4
key pressed,a,1559750616.822811,wa,0.20807099342346191,Jeder wa,1.096113920211792,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wa,43.15422701835632,4,none,False,4
key pressed,c,1559750617.006717,wac,0.39197707176208496,Jeder wac,1.280019998550415,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wac,43.338133096694946,4,none,False,4
key pressed,k,1559750617.1346922,wack,0.5199522972106934,Jeder wack,1.4079952239990234,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wack,43.466108322143555,4,none,False,4
key pressed,e,1559750617.2547,wacke,0.6399600505828857,Jeder wacke,1.5280029773712158,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wacke,43.58611607551575,4,none,False,4
key pressed,r,1559750617.359173,wacker,0.7444331645965576,Jeder wacker,1.6324760913848877,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wacker,43.69058918952942,4,none,False,4
key pressed,e,1559750617.4786801,wackere,0.8639402389526367,Jeder wackere,1.7519831657409668,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere,43.8100962638855,4,none,False,4
key pressed,SPACE,1559750617.678612,wackere,1.0638720989227295,Jeder wackere ,1.9519150257110596,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere ,44.01002812385559,4,none,False,4
word typed,SPACE,1559750617.678612,wackere,1.0638720989227295,Jeder wackere ,1.9519150257110596,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere ,44.01002812385559,4,False,False,4
key pressed,B,1559750618.0468621,B,0.0,Jeder wackere B,2.3201651573181152,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere B,44.37827825546265,4,none,False,4
key pressed,a,1559750618.254733,Ba,0.2078709602355957,Jeder wackere Ba,2.528036117553711,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere Ba,44.58614921569824,4,none,False,4
key pressed,y,1559750618.486881,Bay,0.440018892288208,Jeder wackere Bay,2.7601840496063232,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere Bay,44.818297147750854,4,none,False,4
key pressed,e,1559750618.774799,Baye,0.7279369831085205,Jeder wackere Baye,3.0481021404266357,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere Baye,45.10621523857117,4,none,False,4
key pressed,r,1559750618.894228,Bayer,0.8473658561706543,Jeder wackere Bayer,3.1675310134887695,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere Bayer,45.2256441116333,4,none,False,4
key pressed,SPACE,1559750619.0468118,Bayer,0.9999496936798096,Jeder wackere Bayer ,3.320114850997925,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere Bayer ,45.378227949142456,4,none,False,4
word typed,SPACE,1559750619.0468118,Bayer,0.9999496936798096,Jeder wackere Bayer ,3.320114850997925,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere Bayer ,45.378227949142456,4,False,False,4
key pressed,v,1559750619.358916,v,0.0,Jeder wackere Bayer v,3.632219076156616,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere Bayer v,45.69033217430115,4,none,False,4
key pressed,e,1559750619.52689,ve,0.16797399520874023,Jeder wackere Bayer ve,3.8001930713653564,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere Bayer ve,45.85830616950989,4,none,False,4
key pressed,r,1559750619.670858,ver,0.31194186210632324,Jeder wackere Bayer ver,3.9441609382629395,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere Bayer ver,46.00227403640747,4,none,False,4
key pressed,t,1559750619.8629692,vert,0.5040531158447266,Jeder wackere Bayer vert,4.136272192001343,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere Bayer vert,46.194385290145874,4,none,False,4
key pressed,i,1559750619.990734,verti,0.6318180561065674,Jeder wackere Bayer verti,4.264037132263184,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere Bayer verti,46.322150230407715,4,none,False,4
key pressed,g,1559750620.1588092,vertig,0.7998931407928467,Jeder wackere Bayer vertig,4.432112216949463,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere Bayer vertig,46.490225315093994,4,none,False,4
key pressed,l,1559750620.278956,vertigl,0.9200398921966553,Jeder wackere Bayer vertigl,4.5522589683532715,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere Bayer vertigl,46.6103720664978,4,none,False,4
key pressed,t,1559750620.414691,vertiglt,1.0557749271392822,Jeder wackere Bayer vertiglt,4.687994003295898,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere Bayer vertiglt,46.74610710144043,4,none,False,4
key pressed,SPACE,1559750620.5668259,vertiglt,1.2079098224639893,Jeder wackere Bayer vertiglt ,4.8401288986206055,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere Bayer vertiglt ,46.89824199676514,4,none,False,4
word typed,SPACE,1559750620.5668259,vertiglt,1.2079098224639893,Jeder wackere Bayer vertiglt ,4.8401288986206055,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere Bayer vertiglt ,46.89824199676514,4,False,False,4
key pressed,b,1559750621.5348868,b,0.0,Jeder wackere Bayer vertiglt b,5.808189868927002,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere Bayer vertiglt b,47.86630296707153,4,none,False,4
key pressed,e,1559750621.670722,be,0.1358351707458496,Jeder wackere Bayer vertiglt be,5.944025039672852,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere Bayer vertiglt be,48.00213813781738,4,none,False,4
key pressed,q,1559750621.87906,beq,0.3441731929779053,Jeder wackere Bayer vertiglt beq,6.152363061904907,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere Bayer vertiglt beq,48.21047616004944,4,none,False,4
key pressed,u,1559750622.006827,bequ,0.471940279006958,Jeder wackere Bayer vertiglt bequ,6.28013014793396,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere Bayer vertiglt bequ,48.33824324607849,4,none,False,4
key pressed,e,1559750622.1508029,beque,0.6159160137176514,Jeder wackere Bayer vertiglt beque,6.424105882644653,Sylvia wagt quick den Jux bei Pforzheim.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vom Whisky flog Quax den Jet zu Bruch.Jeder wackere Bayer vertiglt beque,48.482218980789185,4,none,False,4
