event_type,current_char,timestamp,current_word,current_word_time,current_sentence,current_sentence_time,complete_text,current_complete_time,sentence_num,technique_used,autocompletion,participant_id
word typed,SPACE,1559750263.104609,durch,0.6560440063476562,Stanleys Expeditionszug quer durch ,7.048357009887695,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch ,42.08162212371826,4,False,False,3
key pressed,a,1559750263.112305,a,0.0,Stanleys Expeditionszug quer durch a,7.056052923202515,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch a,42.08931803703308,4,none,False,3
key pressed,F,1559750263.440703,aF,0.3283979892730713,Stanleys Expeditionszug quer durch aF,7.384450912475586,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch aF,42.41771602630615,4,none,False,3
key pressed,r,1559750263.6644852,aFr,0.552180290222168,Stanleys Expeditionszug quer durch aFr,7.608233213424683,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch aFr,42.64149832725525,4,none,False,3
key pressed,i,1559750263.832572,aFri,0.7202670574188232,Stanleys Expeditionszug quer durch aFri,7.776319980621338,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch aFri,42.809585094451904,4,none,False,3
key pressed,a,1559750264.0804448,aFria,0.9681398868560791,Stanleys Expeditionszug quer durch aFria,8.024192810058594,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch aFria,43.05745792388916,4,none,False,3
key pressed,k,1559750264.4967182,aFriak,1.384413242340088,Stanleys Expeditionszug quer durch aFriak,8.440466165542603,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch aFriak,43.47373127937317,4,none,False,3
key pressed,SPACE,1559750264.712636,aFriak,1.6003310680389404,Stanleys Expeditionszug quer durch aFriak ,8.656383991241455,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch aFriak ,43.68964910507202,4,none,False,3
word typed,SPACE,1559750264.712636,aFriak,1.6003310680389404,Stanleys Expeditionszug quer durch aFriak ,8.656383991241455,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch aFriak ,43.68964910507202,4,False,False,3
key pressed,k,1559750265.080771,aFriak,1.96846604347229,Stanleys Expeditionszug quer durch aFriak,9.024518966674805,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch aFriak,44.05778408050537,4,none,False,3
key pressed,a,1559750265.2565691,aFria,2.1442642211914062,Stanleys Expeditionszug quer durch aFria,9.200317144393921,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch aFria,44.23358225822449,4,none,False,3
key pressed,i,1559750265.416669,aFri,2.304363965988159,Stanleys Expeditionszug quer durch aFri,9.360416889190674,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch aFri,44.39368200302124,4,none,False,3
key pressed,r,1559750265.560457,aFr,2.4481520652770996,Stanleys Expeditionszug quer durch aFr,9.504204988479614,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch aFr,44.53747010231018,4,none,False,3
key pressed,F,1559750265.720596,aF,2.6082911491394043,Stanleys Expeditionszug quer durch aF,9.664344072341919,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch aF,44.697609186172485,4,none,False,3
key pressed,a,1559750265.912781,a,0.0,Stanleys Expeditionszug quer durch a,9.856528997421265,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch a,44.88979411125183,4,none,False,3
key pressed,SPACE,1559750266.312715,durch,0.3999340534210205,Stanleys Expeditionszug quer durch ,10.256463050842285,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch ,45.28972816467285,4,none,False,3
word typed,SPACE,1559750266.312715,durch,0.3999340534210205,Stanleys Expeditionszug quer durch ,10.256463050842285,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch ,45.28972816467285,4,False,False,3
key pressed,A,1559750266.56052,A,0.0,Stanleys Expeditionszug quer durch A,10.504267930984497,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch A,45.53753304481506,4,none,False,3
key pressed,f,1559750266.8487968,Af,0.28827691078186035,Stanleys Expeditionszug quer durch Af,10.792544841766357,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Af,45.825809955596924,4,none,False,3
key pressed,r,1559750267.088681,Afr,0.5281610488891602,Stanleys Expeditionszug quer durch Afr,11.032428979873657,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afr,46.065694093704224,4,none,False,3
key pressed,i,1559750267.208577,Afri,0.6480569839477539,Stanleys Expeditionszug quer durch Afri,11.152324914932251,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afri,46.18559002876282,4,none,False,3
key pressed,k,1559750267.40879,Afrik,0.8482701778411865,Stanleys Expeditionszug quer durch Afrik,11.352538108825684,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrik,46.38580322265625,4,none,False,3
key pressed,a,1559750267.5767019,Afrika,1.0161819458007812,Stanleys Expeditionszug quer durch Afrika,11.520449876785278,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika,46.553714990615845,4,none,False,3
key pressed,SPACE,1559750267.64067,Afrika,1.0801501274108887,Stanleys Expeditionszug quer durch Afrika ,11.584418058395386,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika ,46.61768317222595,4,none,False,3
word typed,SPACE,1559750267.64067,Afrika,1.0801501274108887,Stanleys Expeditionszug quer durch Afrika ,11.584418058395386,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika ,46.61768317222595,4,False,False,3
key pressed,w,1559750268.336653,w,0.0,Stanleys Expeditionszug quer durch Afrika w,12.28040099143982,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika w,47.313666105270386,4,none,False,3
key pressed,i,1559750268.4807801,wi,0.14412713050842285,Stanleys Expeditionszug quer durch Afrika wi,12.424528121948242,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wi,47.45779323577881,4,none,False,3
key pressed,r,1559750268.61678,wir,0.28012704849243164,Stanleys Expeditionszug quer durch Afrika wir,12.560528039932251,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wir,47.59379315376282,4,none,False,3
key pressed,d,1559750268.800716,wird,0.4640629291534424,Stanleys Expeditionszug quer durch Afrika wird,12.744463920593262,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird,47.77772903442383,4,none,False,3
key pressed,SPACE,1559750268.904725,wird,0.5680720806121826,Stanleys Expeditionszug quer durch Afrika wird ,12.848473072052002,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird ,47.88173818588257,4,none,False,3
word typed,SPACE,1559750268.904725,wird,0.5680720806121826,Stanleys Expeditionszug quer durch Afrika wird ,12.848473072052002,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird ,47.88173818588257,4,False,False,3
key pressed,v,1559750269.080718,v,0.0,Stanleys Expeditionszug quer durch Afrika wird v,13.024466037750244,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird v,48.05773115158081,4,none,False,3
key pressed,o,1559750269.1927402,vo,0.11202216148376465,Stanleys Expeditionszug quer durch Afrika wird vo,13.136488199234009,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird vo,48.169753313064575,4,none,False,3
key pressed,n,1559750269.4169118,von,0.3361937999725342,Stanleys Expeditionszug quer durch Afrika wird von,13.360659837722778,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von,48.393924951553345,4,none,False,3
key pressed,SPACE,1559750269.552756,von,0.47203803062438965,Stanleys Expeditionszug quer durch Afrika wird von ,13.496504068374634,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von ,48.5297691822052,4,none,False,3
word typed,SPACE,1559750269.552756,von,0.47203803062438965,Stanleys Expeditionszug quer durch Afrika wird von ,13.496504068374634,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von ,48.5297691822052,4,False,False,3
key pressed,d,1559750269.62482,d,0.0,Stanleys Expeditionszug quer durch Afrika wird von d,13.568567991256714,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von d,48.60183310508728,4,none,False,3
key pressed,SPACE,1559750270.0807838,von,0.4559638500213623,Stanleys Expeditionszug quer durch Afrika wird von ,14.024531841278076,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von ,49.05779695510864,4,none,False,3
word typed,SPACE,1559750270.0807838,von,0.4559638500213623,Stanleys Expeditionszug quer durch Afrika wird von ,14.024531841278076,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von ,49.05779695510864,4,False,False,3
key pressed,j,1559750270.297015,j,0.0,Stanleys Expeditionszug quer durch Afrika wird von j,14.240762948989868,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von j,49.274028062820435,4,none,False,3
key pressed,e,1559750270.352813,je,0.05579805374145508,Stanleys Expeditionszug quer durch Afrika wird von je,14.296561002731323,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von je,49.32982611656189,4,none,False,3
key pressed,d,1559750270.512862,jed,0.21584701538085938,Stanleys Expeditionszug quer durch Afrika wird von jed,14.456609964370728,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jed,49.489875078201294,4,none,False,3
key pressed,e,1559750270.6647959,jede,0.3677809238433838,Stanleys Expeditionszug quer durch Afrika wird von jede,14.608543872833252,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jede,49.64180898666382,4,none,False,3
key pressed,r,1559750270.728817,jeder,0.43180203437805176,Stanleys Expeditionszug quer durch Afrika wird von jeder,14.67256498336792,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jeder,49.705830097198486,4,none,False,3
key pressed,m,1559750270.848947,jederm,0.5519320964813232,Stanleys Expeditionszug quer durch Afrika wird von jederm,14.792695045471191,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jederm,49.82596015930176,4,none,False,3
key pressed,a,1559750270.976861,jederma,0.6798460483551025,Stanleys Expeditionszug quer durch Afrika wird von jederma,14.92060899734497,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jederma,49.95387411117554,4,none,False,3
key pressed,n,1559750271.1688378,jederman,0.8718228340148926,Stanleys Expeditionszug quer durch Afrika wird von jederman,15.11258578300476,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jederman,50.14585089683533,4,none,False,3
key pressed,n,1559750271.369039,jedermann,1.0720241069793701,Stanleys Expeditionszug quer durch Afrika wird von jedermann,15.312787055969238,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann,50.346052169799805,4,none,False,3
key pressed,SPACE,1559750271.592872,jedermann,1.2958569526672363,Stanleys Expeditionszug quer durch Afrika wird von jedermann ,15.536619901657104,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann ,50.56988501548767,4,none,False,3
word typed,SPACE,1559750271.592872,jedermann,1.2958569526672363,Stanleys Expeditionszug quer durch Afrika wird von jedermann ,15.536619901657104,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann ,50.56988501548767,4,False,False,3
key pressed,b,1559750271.881015,b,0.0,Stanleys Expeditionszug quer durch Afrika wird von jedermann b,15.824763059616089,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann b,50.858028173446655,4,none,False,3
key pressed,e,1559750272.633017,be,0.7520020008087158,Stanleys Expeditionszug quer durch Afrika wird von jedermann be,16.576765060424805,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann be,51.61003017425537,4,none,False,3
key pressed,w,1559750272.809079,bew,0.9280638694763184,Stanleys Expeditionszug quer durch Afrika wird von jedermann bew,16.752826929092407,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bew,51.786092042922974,4,none,False,3
key pressed,u,1559750272.968817,bewu,1.0878019332885742,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewu,16.912564992904663,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewu,51.94583010673523,4,none,False,3
key pressed,n,1559750273.168811,bewun,1.2877960205078125,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewun,17.1125590801239,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewun,52.14582419395447,4,none,False,3
key pressed,d,1559750273.265901,bewund,1.3848860263824463,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewund,17.209649085998535,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewund,52.2429141998291,4,none,False,3
key pressed,e,1559750273.384898,bewunde,1.503882884979248,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewunde,17.328645944595337,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewunde,52.3619110584259,4,none,False,3
key pressed,r,1559750273.5599291,bewunder,1.6789140701293945,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewunder,17.503677129745483,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewunder,52.53694224357605,4,none,False,3
key pressed,t,1559750274.089074,bewundert,2.2080588340759277,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert,18.032821893692017,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert,53.06608700752258,4,none,False,3
key pressed,.,1559750274.7211258,bewundert.,2.8401107788085938,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.,18.664873838424683,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.,53.69813895225525,4,none,False,3
key pressed,ENTER,1559750275.2582011,bewundert.,3.3771860599517822,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.
",19.20194911956787,"Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.
",54.23521423339844,4,none,False,3
word typed,ENTER,1559750275.2582011,bewundert.,3.3771860599517822,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.
",19.20194911956787,"Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.
",54.23521423339844,4,False,False,3
sentence typed,ENTER,1559750275.2582011,bewundert.,3.3771860599517822,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.
",19.20194911956787,"Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.
",54.23521423339844,4,none,False,3
key pressed,F,1559750276.0969222,F,0.0,F,0.0,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.F,55.07393527030945,5,none,False,3
key pressed,r,1559750276.289268,Fr,0.19234585762023926,Fr,0.19234585762023926,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Fr,55.26628112792969,5,none,False,3
key pressed,a,1559750276.4088562,Fra,0.3119339942932129,Fra,0.3119339942932129,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Fra,55.38586926460266,5,none,False,3
key pressed,n,1559750276.512956,Fran,0.4160337448120117,Fran,0.4160337448120117,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Fran,55.48996901512146,5,none,False,3
key pressed,z,1559750277.1450229,Franz,1.0481007099151611,Franz,1.0481007099151611,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz,56.12203598022461,5,none,False,3
key pressed,SPACE,1559750277.345124,Franz,1.248201847076416,Franz ,1.248201847076416,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz ,56.322137117385864,5,none,False,3
word typed,SPACE,1559750277.345124,Franz,1.248201847076416,Franz ,1.248201847076416,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz ,56.322137117385864,5,False,False,3
key pressed,j,1559750277.584975,j,0.0,Franz j,1.4880528450012207,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz j,56.56198811531067,5,none,False,3
key pressed,a,1559750277.705013,ja,0.12003803253173828,Franz ja,1.608090877532959,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz ja,56.68202614784241,5,none,False,3
key pressed,g,1559750277.93711,jag,0.35213494300842285,Franz jag,1.8401877880096436,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jag,56.91412305831909,5,none,False,3
key pressed,t,1559750278.200886,jagt,0.6159110069274902,Franz jagt,2.103963851928711,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt,57.17789912223816,5,none,False,3
key pressed,SPACE,1559750278.329022,jagt,0.7440469264984131,Franz jagt ,2.232099771499634,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt ,57.30603504180908,5,none,False,3
word typed,SPACE,1559750278.329022,jagt,0.7440469264984131,Franz jagt ,2.232099771499634,Jeder wackere Bayer vertiglt bequem zwo Pfund Kalbshaxen.Sylvia wagt quick den Jux bei Pforzheim.Prall vom Whisky flog QUax den Jet zu Bruch.Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Franz jagt ,57.30603504180908,5,False,False,3
