event_type,current_char,timestamp,current_word,current_word_time,current_sentence,current_sentence_time,complete_text,current_complete_time,sentence_num,technique_used,participant_id
key pressed,"SPACE",1559749419.4984121,"vertilgt",2.537612199783325,"Jeder wackere Bayer vertilgt ",9.437809944152832,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt ",44.635725259780884,3,none,1
word typed,"SPACE",1559749419.4984121,"vertilgt",2.537612199783325,"Jeder wackere Bayer vertilgt ",9.437809944152832,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt ",44.635725259780884,3,False,1
key pressed,"b",1559749420.087444,"b",0.0,"Jeder wackere Bayer vertilgt b",10.026841878890991,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt b",45.22475719451904,3,none,1
key pressed,"e",1559749420.238411,"be",0.15096688270568848,"Jeder wackere Bayer vertilgt be",10.17780876159668,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt be",45.37572407722473,3,none,1
key pressed,"a",1559749420.813619,"bea",0.7261748313903809,"Jeder wackere Bayer vertilgt bea",10.753016710281372,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bea",45.950932025909424,3,none,1
key pressed,"e",1559749421.2001421,"be",1.1126980781555176,"Jeder wackere Bayer vertilgt be",11.139539957046509,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt be",46.33745527267456,3,none,1
key pressed,"q",1559749421.386436,"beq",1.2989919185638428,"Jeder wackere Bayer vertilgt beq",11.325833797454834,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt beq",46.523749113082886,3,none,1
key pressed,"u",1559749421.518485,"bequ",1.4310410022735596,"Jeder wackere Bayer vertilgt bequ",11.45788288116455,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequ",46.6557981967926,3,none,1
key pressed,"e",1559749421.825551,"beque",1.7381069660186768,"Jeder wackere Bayer vertilgt beque",11.764948844909668,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt beque",46.96286416053772,3,none,1
key pressed,"m",1559749422.243527,"bequem",2.15608286857605,"Jeder wackere Bayer vertilgt bequem",12.182924747467041,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem",47.38084006309509,3,none,1
key pressed,"SPACE",1559749422.447445,"bequem",2.3600008487701416,"Jeder wackere Bayer vertilgt bequem ",12.386842727661133,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem ",47.584758043289185,3,none,1
word typed,"SPACE",1559749422.447445,"bequem",2.3600008487701416,"Jeder wackere Bayer vertilgt bequem ",12.386842727661133,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem ",47.584758043289185,3,False,1
key pressed,"z",1559749423.1863658,"z",0.0,"Jeder wackere Bayer vertilgt bequem z",13.125763654708862,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem z",48.323678970336914,3,none,1
key pressed,"w",1559749423.631568,"zw",0.445202112197876,"Jeder wackere Bayer vertilgt bequem zw",13.570965766906738,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zw",48.76888108253479,3,none,1
key pressed,"o",1559749423.935596,"zwo",0.749230146408081,"Jeder wackere Bayer vertilgt bequem zwo",13.874993801116943,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo",49.072909116744995,3,none,1
key pressed,"SPACE",1559749425.451581,"zwo",2.2652151584625244,"Jeder wackere Bayer vertilgt bequem zwo ",15.390978813171387,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo ",50.58889412879944,3,none,1
word typed,"SPACE",1559749425.451581,"zwo",2.2652151584625244,"Jeder wackere Bayer vertilgt bequem zwo ",15.390978813171387,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo ",50.58889412879944,3,False,1
key pressed,"P",1559749427.194425,"P",0.0,"Jeder wackere Bayer vertilgt bequem zwo P",17.133822917938232,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo P",52.331738233566284,3,none,1
key pressed,"f",1559749427.465318,"Pf",0.270892858505249,"Jeder wackere Bayer vertilgt bequem zwo Pf",17.40471577644348,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pf",52.60263109207153,3,none,1
key pressed,"u",1559749427.82455,"Pfu",0.6301248073577881,"Jeder wackere Bayer vertilgt bequem zwo Pfu",17.76394772529602,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfu",52.96186304092407,3,none,1
key pressed,"n",1559749428.010148,"Pfun",0.8157229423522949,"Jeder wackere Bayer vertilgt bequem zwo Pfun",17.949545860290527,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfun",53.14746117591858,3,none,1
key pressed,"d",1559749428.879223,"Pfund",1.684798002243042,"Jeder wackere Bayer vertilgt bequem zwo Pfund",18.818620920181274,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund",54.016536235809326,3,none,1
key pressed,"SPACE",1559749429.41537,"Pfund",2.220944881439209,"Jeder wackere Bayer vertilgt bequem zwo Pfund ",19.35476779937744,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund ",54.55268311500549,3,none,1
word typed,"SPACE",1559749429.41537,"Pfund",2.220944881439209,"Jeder wackere Bayer vertilgt bequem zwo Pfund ",19.35476779937744,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund ",54.55268311500549,3,False,1
key pressed,"K",1559749430.0140421,"K",0.0,"Jeder wackere Bayer vertilgt bequem zwo Pfund K",19.953439950942993,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund K",55.151355266571045,3,none,1
key pressed,"a",1559749430.222521,"Ka",0.2084789276123047,"Jeder wackere Bayer vertilgt bequem zwo Pfund Ka",20.161918878555298,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Ka",55.35983419418335,3,none,1
key pressed,"l",1559749430.35998,"Kal",0.34593796730041504,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kal",20.299377918243408,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kal",55.49729323387146,3,none,1
key pressed,"b",1559749430.856394,"Kalb",0.8423519134521484,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalb",20.79579186439514,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalb",55.99370718002319,3,none,1
key pressed,"s",1559749431.2934358,"Kalbs",1.2793936729431152,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbs",21.23283362388611,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbs",56.43074893951416,3,none,1
key pressed,"h",1559749432.043686,"Kalbsh",2.0296437740325928,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbsh",21.983083724975586,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbsh",57.18099904060364,3,none,1
key pressed,"a",1559749432.210316,"Kalbsha",2.1962738037109375,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbsha",22.14971375465393,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbsha",57.34762907028198,3,none,1
key pressed,"x",1559749432.636279,"Kalbshax",2.622236967086792,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshax",22.575676918029785,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshax",57.77359223365784,3,none,1
key pressed,"e",1559749432.8634229,"Kalbshaxe",2.8493807315826416,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxe",22.802820682525635,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxe",58.00073599815369,3,none,1
key pressed,"n",1559749432.971861,"Kalbshaxen",2.9578187465667725,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen",22.911258697509766,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen",58.10917401313782,3,none,1
key pressed,",",1559749433.717304,"Kalbshaxen,",3.7032618522644043,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen,",23.656701803207397,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen,",58.85461711883545,3,none,1
key pressed,"n",1559749434.071475,"Kalbshaxen",4.0574328899383545,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen",24.010872840881348,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen",59.2087881565094,3,none,1
key pressed,".",1559749434.3071601,"Kalbshaxen.",4.293118000030518,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.",24.24655795097351,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.",59.44447326660156,3,none,1
key pressed,"ENTER",1559749434.593357,"Kalbshaxen.",4.579314947128296,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.
",24.53275489807129,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.
",59.73067021369934,3,none,1
word typed,"ENTER",1559749434.593357,"Kalbshaxen.",4.579314947128296,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.
",24.53275489807129,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.
",59.73067021369934,3,False,1
sentence typed,"ENTER",1559749434.593357,"Kalbshaxen.",4.579314947128296,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.
",24.53275489807129,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.
",59.73067021369934,3,none,1
key pressed,"S",1559749436.191072,"S",0.0,"S",0.0,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.S",61.3283851146698,4,none,1
key pressed,"t",1559749437.1390002,"St",0.9479281902313232,"St",0.9479281902313232,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.St",62.27631330490112,4,none,1
key pressed,"a",1559749437.4860852,"Sta",1.295013189315796,"Sta",1.295013189315796,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Sta",62.623398303985596,4,none,1
key pressed,"n",1559749437.7281668,"Stan",1.5370948314666748,"Stan",1.5370948314666748,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stan",62.865479946136475,4,none,1
key pressed,"l",1559749438.963695,"Stanl",2.772623062133789,"Stanl",2.772623062133789,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanl",64.10100817680359,4,none,1
key pressed,"e",1559749439.1657631,"Stanle",2.974691152572632,"Stanle",2.974691152572632,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanle",64.30307626724243,4,none,1
key pressed,"y",1559749439.746974,"Stanley",3.5559020042419434,"Stanley",3.5559020042419434,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanley",64.88428711891174,4,none,1
key pressed,"s",1559749441.073295,"Stanleys",4.882223129272461,"Stanleys",4.882223129272461,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys",66.21060824394226,4,none,1
key pressed,"SPACE",1559749441.254839,"Stanleys",5.063766956329346,"Stanleys ",5.063766956329346,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys ",66.39215207099915,4,none,1
word typed,"SPACE",1559749441.254839,"Stanleys",5.063766956329346,"Stanleys ",5.063766956329346,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys ",66.39215207099915,4,False,1
key pressed,"E",1559749442.826011,"E",0.0,"Stanleys E",6.634938955307007,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys E",67.9633240699768,4,none,1
key pressed,"x",1559749443.2584682,"Ex",0.43245720863342285,"Stanleys Ex",7.06739616394043,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Ex",68.39578127861023,4,none,1
key pressed,"p",1559749444.451786,"Exp",1.6257750988006592,"Stanleys Exp",8.260714054107666,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Exp",69.58909916877747,4,none,1
key pressed,"e",1559749444.623646,"Expe",1.7976350784301758,"Stanleys Expe",8.432574033737183,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expe",69.76095914840698,4,none,1
key pressed,"d",1559749444.942493,"Exped",2.1164820194244385,"Stanleys Exped",8.751420974731445,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Exped",70.07980608940125,4,none,1
key pressed,"i",1559749445.134579,"Expedi",2.308568000793457,"Stanleys Expedi",8.943506956100464,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expedi",70.27189207077026,4,none,1
key pressed,"t",1559749445.429538,"Expedit",2.603527069091797,"Stanleys Expedit",9.238466024398804,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expedit",70.5668511390686,4,none,1
key pressed,"i",1559749445.56555,"Expediti",2.73953914642334,"Stanleys Expediti",9.374478101730347,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expediti",70.70286321640015,4,none,1
key pressed,"o",1559749445.761606,"Expeditio",2.9355950355529785,"Stanleys Expeditio",9.570533990859985,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditio",70.89891910552979,4,none,1
key pressed,"n",1559749446.000584,"Expedition",3.1745729446411133,"Stanleys Expedition",9.80951189994812,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expedition",71.13789701461792,4,none,1
key pressed,"s",1559749446.635499,"Expeditions",3.80948805809021,"Stanleys Expeditions",10.444427013397217,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditions",71.77281212806702,4,none,1
key pressed,"z",1559749450.3663208,"Expeditionsz",7.540309906005859,"Stanleys Expeditionsz",14.175248861312866,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionsz",75.50363397598267,4,none,1
key pressed,"u",1559749450.5421948,"Expeditionszu",7.71618390083313,"Stanleys Expeditionszu",14.351122856140137,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszu",75.67950797080994,4,none,1
key pressed,"g",1559749450.8514361,"Expeditionszug",8.02542519569397,"Stanleys Expeditionszug",14.660364151000977,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug",75.98874926567078,4,none,1
key pressed,"SPACE",1559749450.989032,"Expeditionszug",8.163021087646484,"Stanleys Expeditionszug ",14.797960042953491,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug ",76.12634515762329,4,none,1
word typed,"SPACE",1559749450.989032,"Expeditionszug",8.163021087646484,"Stanleys Expeditionszug ",14.797960042953491,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug ",76.12634515762329,4,False,1
key pressed,"q",1559749451.7760751,"q",0.0,"Stanleys Expeditionszug q",15.585003137588501,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug q",76.9133882522583,4,none,1
key pressed,"u",1559749451.983964,"qu",0.20788884162902832,"Stanleys Expeditionszug qu",15.79289197921753,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug qu",77.12127709388733,4,none,1
key pressed,"e",1559749452.226206,"que",0.4501309394836426,"Stanleys Expeditionszug que",16.035134077072144,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug que",77.36351919174194,4,none,1
key pressed,"r",1559749452.366189,"quer",0.5901138782501221,"Stanleys Expeditionszug quer",16.175117015838623,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer",77.50350213050842,4,none,1
key pressed,"SPACE",1559749452.5392158,"quer",0.7631406784057617,"Stanleys Expeditionszug quer ",16.348143815994263,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer ",77.67652893066406,4,none,1
word typed,"SPACE",1559749452.5392158,"quer",0.7631406784057617,"Stanleys Expeditionszug quer ",16.348143815994263,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer ",77.67652893066406,4,False,1
key pressed,"d",1559749453.452801,"d",0.0,"Stanleys Expeditionszug quer d",17.2617290019989,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer d",78.5901141166687,4,none,1
key pressed,"u",1559749453.643064,"du",0.190263032913208,"Stanleys Expeditionszug quer du",17.45199203491211,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer du",78.78037714958191,4,none,1
key pressed,"r",1559749453.941269,"dur",0.4884679317474365,"Stanleys Expeditionszug quer dur",17.750196933746338,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer dur",79.07858204841614,4,none,1
key pressed,"c",1559749454.27508,"durc",0.8222789764404297,"Stanleys Expeditionszug quer durc",18.08400797843933,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durc",79.41239309310913,4,none,1
key pressed,"h",1559749454.4018428,"durch",0.9490418434143066,"Stanleys Expeditionszug quer durch",18.210770845413208,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch",79.53915596008301,4,none,1
key pressed,"SPACE",1559749454.616352,"durch",1.1635510921478271,"Stanleys Expeditionszug quer durch ",18.42528009414673,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch ",79.75366520881653,4,none,1
word typed,"SPACE",1559749454.616352,"durch",1.1635510921478271,"Stanleys Expeditionszug quer durch ",18.42528009414673,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch ",79.75366520881653,4,False,1
key pressed,"A",1559749455.185201,"A",0.0,"Stanleys Expeditionszug quer durch A",18.994128942489624,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch A",80.32251405715942,4,none,1
key pressed,"f",1559749455.95826,"Af",0.7730591297149658,"Stanleys Expeditionszug quer durch Af",19.76718807220459,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Af",81.09557318687439,4,none,1
key pressed,"r",1559749456.710948,"Afr",1.5257470607757568,"Stanleys Expeditionszug quer durch Afr",20.51987600326538,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afr",81.84826111793518,4,none,1
key pressed,"i",1559749456.935135,"Afri",1.7499339580535889,"Stanleys Expeditionszug quer durch Afri",20.744062900543213,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afri",82.07244801521301,4,none,1
key pressed,"k",1559749457.290408,"Afrik",2.1052069664001465,"Stanleys Expeditionszug quer durch Afrik",21.09933590888977,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrik",82.42772102355957,4,none,1
key pressed,"a",1559749457.6140668,"Afrika",2.428865909576416,"Stanleys Expeditionszug quer durch Afrika",21.42299485206604,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika",82.75137996673584,4,none,1
key pressed,"SPACE",1559749457.823932,"Afrika",2.638731002807617,"Stanleys Expeditionszug quer durch Afrika ",21.63285994529724,"Prall vom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pfortzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer durch Afrika ",82.96124505996704,4,none,1
